x,f(x)
3.06,1.018025128
3.07,1.020994915
3.08,1.023955046
3.09,1.026905581
3.10,1.029846582
3.11,1.032778112
3.12,1.035700231
3.13,1.038613000
3.14,1.041516476
3.15,1.044410721
3.16,1.047295793
3.17,1.050171748
3.18,1.053038646
3.19,1.055896541
3.20,1.058745493
3.21,1.061585555
3.22,1.064416784
3.23,1.067239233
3.24,1.070052958
3.25,1.072858012
3.26,1.075654448
3.27,1.078442319
3.28,1.081221677
3.29,1.083992576
3.30,1.086755064
3.31,1.089509194
3.32,1.092255015
3.33,1.094992579
3.34,1.097721934
3.35,1.100443130
3.36,1.103156215
3.37,1.105861236
3.38,1.108558243
3.39,1.111247283
3.40,1.113928402
3.41,1.116601647
3.42,1.119267064
3.43,1.121924698
3.44,1.124574596
3.45,1.127216802
3.46,1.129851360
3.47,1.132478315
3.48,1.135097711
3.49,1.137709589
3.50,1.140313996
3.51,1.142910971
3.52,1.145500557
3.53,1.148082798
3.54,1.150657734
3.55,1.153225406
3.56,1.155785856
3.57,1.158339124
3.58,1.160885248
3.59,1.163424272
3.60,1.165956233
3.61,1.168481169
3.62,1.170999122
3.63,1.173510128
3.64,1.176014226
3.65,1.178511455
3.66,1.181001851
3.67,1.183485453
3.68,1.185962295
3.69,1.188432417
3.70,1.190895853
3.71,1.193352641
3.72,1.195802815
3.73,1.198246412
3.74,1.200683466
3.75,1.203114012
3.76,1.205538088
3.77,1.207955723
3.78,1.210366954
3.79,1.212771815
3.80,1.215170337
3.81,1.217562558
3.82,1.219948507
3.83,1.222328219
3.84,1.224701726
3.85,1.227069059
3.86,1.229430253
3.87,1.231785336
3.88,1.234134342
3.89,1.236477301
3.90,1.238814245
3.91,1.241145204
3.92,1.243470210
3.93,1.245789292
3.94,1.248102480
3.95,1.250409806
3.96,1.252711297
3.97,1.255006984
3.98,1.257296894
3.99,1.259581060
4.00,1.261859507
4.01,1.264132265
4.02,1.266399362
4.03,1.268660828
4.04,1.270916688
4.05,1.273166972
4.06,1.275411705
4.07,1.277650917
4.08,1.279884635
4.09,1.282112884
4.10,1.284335692
4.11,1.286553084
4.12,1.288765088
4.13,1.290971730
4.14,1.293173034
4.15,1.295369029
4.16,1.297559738
4.17,1.299745188
4.18,1.301925402
4.19,1.304100408
4.20,1.306270229
4.21,1.308434889
4.22,1.310594413
4.23,1.312748826
4.24,1.314898152
4.25,1.317042416
4.26,1.319181639
4.27,1.321315847
4.28,1.323445063
4.29,1.325569309
4.30,1.327688609
4.31,1.329802987
4.32,1.331912466
4.33,1.334017066
4.34,1.336116811
4.35,1.338211724
4.36,1.340301826
4.37,1.342387140
4.38,1.344467689
4.39,1.346543491
4.40,1.348614571
4.41,1.350680949
4.42,1.352742647
4.43,1.354799686
4.44,1.356852087
4.45,1.358899869
4.46,1.360943056
4.47,1.362981667
4.48,1.365015722
4.49,1.367045242
4.50,1.369070246
4.51,1.371090755
4.52,1.373106790
4.53,1.375118369
4.54,1.377125513
4.55,1.379128239
4.56,1.381126571
4.57,1.383120523
4.58,1.385110119
4.59,1.387095374
4.60,1.389076309
4.61,1.391052942
4.62,1.393025292
4.63,1.394993378
4.64,1.396957217
4.65,1.398916829
4.66,1.400872231
4.67,1.402823441
4.68,1.404770478
4.69,1.406713359
4.70,1.408652101
4.71,1.410586722
4.72,1.412517241
4.73,1.414443675
4.74,1.416366038
4.75,1.418284352
4.76,1.420198630
4.77,1.422108892
4.78,1.424015152
4.79,1.425917429
4.80,1.427815740
4.81,1.429710099
4.82,1.431600523
4.83,1.433487031
4.84,1.435369636
4.85,1.437248355
4.86,1.439123205
4.87,1.440994200
4.88,1.442861359
4.89,1.444724694
4.90,1.446584223
4.91,1.448439962
4.92,1.450291925
4.93,1.452140126
4.94,1.453984583
4.95,1.455825310
4.96,1.457662323
4.97,1.459495635
4.98,1.461325262
4.99,1.463151219
5.00,1.464973520
5.01,1.466792181
5.02,1.468607216
5.03,1.470418636
5.04,1.472226461
5.05,1.474030701
5.06,1.475831373
5.07,1.477628490
5.08,1.479422066
5.09,1.481212113
5.10,1.482998649
5.11,1.484781684
5.12,1.486561233
5.13,1.488337310
5.14,1.490109928
5.15,1.491879102
5.16,1.493644843
5.17,1.495407165
5.18,1.497166083
5.19,1.498921605
5.20,1.500673751
5.21,1.502422530
5.22,1.504167956
5.23,1.505910042
5.24,1.507648799
5.25,1.509384242
5.26,1.511116382
5.27,1.512845232
5.28,1.514570803
5.29,1.516293111
5.30,1.518012167
5.31,1.519727980
5.32,1.521440567
5.33,1.523149936
5.34,1.524856102
5.35,1.526559076
5.36,1.528258870
5.37,1.529955495
5.38,1.531648964
5.39,1.533339288
5.40,1.535026478
5.41,1.536710547
5.42,1.538391507
5.43,1.540069368
5.44,1.541744141
5.45,1.543415839
5.46,1.545084473
5.47,1.546750053
5.48,1.548412591
5.49,1.550072097
5.50,1.551728584
5.51,1.553382062
5.52,1.555032542
5.53,1.556680034
5.54,1.558324549
5.55,1.559966100
5.56,1.561604695
5.57,1.563240345
5.58,1.564873061
5.59,1.566502855
5.60,1.568129735
5.61,1.569753712
5.62,1.571374798
5.63,1.572993002
5.64,1.574608333
5.65,1.576220804
5.66,1.577830422
5.67,1.579437199
5.68,1.581041147
5.69,1.582642271
5.70,1.584240585
5.71,1.585836097
5.72,1.587428816
5.73,1.589018753
5.74,1.590605920
5.75,1.592190323
5.76,1.593771972
5.77,1.595350879
5.78,1.596927051
5.79,1.598500499
5.80,1.600071231
5.81,1.601639258
5.82,1.603204587
5.83,1.604767231
5.84,1.606327195
5.85,1.607884491
5.86,1.609439127
5.87,1.610991113
5.88,1.612540456
5.89,1.614087167
5.90,1.615631254
5.91,1.617172727
5.92,1.618711594
5.93,1.620247863
5.94,1.621781544
5.95,1.623312643
5.96,1.624841174
5.97,1.626367141
5.98,1.627890554
5.99,1.629411422
6.00,1.630929753
6.01,1.632445556
6.02,1.633958838
6.03,1.635469608
6.04,1.636977876
6.05,1.638483649
6.06,1.639986934
6.07,1.641487741
6.08,1.642986078
6.09,1.644481952
6.10,1.645975372
6.11,1.647466346
6.12,1.648954882
6.13,1.650440986
6.14,1.651924669
6.15,1.653405938
6.16,1.654884800
6.17,1.656361262
6.18,1.657835335
6.19,1.659307023
6.20,1.660776336
6.21,1.662243281
6.22,1.663707866
6.23,1.665170098
6.24,1.666629984
6.25,1.668087533
6.26,1.669542753
6.27,1.670995648
6.28,1.672446229
6.29,1.673894503
6.30,1.675340474
6.31,1.676784153
6.32,1.678225545
6.33,1.679664659
6.34,1.681101501
6.35,1.682536079
6.36,1.683968399
6.37,1.685398468
6.38,1.686826296
6.39,1.688251885
6.40,1.689675246
6.41,1.691096385
6.42,1.692515309
6.43,1.693932024
6.44,1.695346537
6.45,1.696758856
6.46,1.698168987
6.47,1.699576937
6.48,1.700982712
6.49,1.702386319
6.50,1.703787765
6.51,1.705187057
6.52,1.706584202
6.53,1.707979204
6.54,1.709372072
6.55,1.710762812
6.56,1.712151431
6.57,1.713537934
6.58,1.714922329
6.59,1.716304621
6.60,1.717684817
6.61,1.719062923
6.62,1.720438947
6.63,1.721812893
6.64,1.723184769
6.65,1.724554580
6.66,1.725922332
6.67,1.727288032
6.68,1.728651687
6.69,1.730013302
6.70,1.731372884
6.71,1.732730436
6.72,1.734085968
6.73,1.735439484
6.74,1.736790990
6.75,1.738140492
6.76,1.739487997
6.77,1.740833510
6.78,1.742177037
6.79,1.743518583
6.80,1.744858155
6.81,1.746195759
6.82,1.747531400
6.83,1.748865085
6.84,1.750196818
6.85,1.751526604
6.86,1.752854452
6.87,1.754180365
6.88,1.755504349
6.89,1.756826411
6.90,1.758146555
6.91,1.759464788
6.92,1.760781114
6.93,1.762095539
6.94,1.763408068
6.95,1.764718709
6.96,1.766027463
6.97,1.767334340
6.98,1.768639343
6.99,1.769942477
7.00,1.771243749
7.01,1.772543162
7.02,1.773840724
7.03,1.775136439
7.04,1.776430311
7.05,1.777722346
7.06,1.779012551
7.07,1.780300930
7.08,1.781587488
7.09,1.782872229
7.10,1.784155160
7.11,1.785436285
7.12,1.786715609
7.13,1.787993139
7.14,1.789268876
7.15,1.790542829
7.16,1.791815002
7.17,1.793085398
7.18,1.794354025
7.19,1.795620885
7.20,1.796885986
7.21,1.798149331
7.22,1.799410923
7.23,1.800670771
7.24,1.801928875
7.25,1.803185245
7.26,1.804439881
7.27,1.805692792
7.28,1.806943980
7.29,1.808193451
7.30,1.809441209
7.31,1.810687258
7.32,1.811931605
7.33,1.813174253
7.34,1.814415205
7.35,1.815654470
7.36,1.816892049
7.37,1.818127947
7.38,1.819362170
7.39,1.820594723
7.40,1.821825607
7.41,1.823054830
7.42,1.824282390
7.43,1.825508304
7.44,1.826732570
7.45,1.827955181
7.46,1.829176165
7.47,1.830395507
7.48,1.831613222
7.49,1.832829301
7.50,1.834043762
7.51,1.835256611
7.52,1.836467839
7.53,1.837677461
7.54,1.838885476
7.55,1.840091887
7.56,1.841296703
7.57,1.842499925
7.58,1.843701568
7.59,1.844901622
7.60,1.846100090
7.61,1.847296989
7.62,1.848492314
7.63,1.849686062
7.64,1.850878258
7.65,1.852068889
7.66,1.853257977
7.67,1.854445500
7.68,1.855631477
7.69,1.856815909
7.70,1.857998810
7.71,1.859180175
7.72,1.860360002
7.73,1.861538307
7.74,1.862715087
7.75,1.863890346
7.76,1.865064091
7.77,1.866236328
7.78,1.867407050
7.79,1.868576267
7.80,1.869743993
7.81,1.870910221
7.82,1.872074957
7.83,1.873238201
7.84,1.874399965
7.85,1.875560245
7.86,1.876719047
7.87,1.877876378
7.88,1.879032236
7.89,1.880186631
7.90,1.881339563
7.91,1.882491032
7.92,1.883641052
7.93,1.884789616
7.94,1.885936741
7.95,1.887082414
7.96,1.888226646
7.97,1.889369443
7.98,1.890510810
7.99,1.891650746
8.00,1.892789257
8.01,1.893926349
8.02,1.895062017
8.03,1.896196275
8.04,1.897329111
8.05,1.898460550
8.06,1.899590579
8.07,1.900719201
8.08,1.901846437
8.09,1.902972272
8.10,1.904096727
8.11,1.905219784
8.12,1.906341463
8.13,1.907461752
8.14,1.908580671
8.15,1.909698219
8.16,1.910814389
8.17,1.911929197
8.18,1.913042640
8.19,1.914154716
8.20,1.915265443
8.21,1.916374811
8.22,1.917482836
8.23,1.918589511
8.24,1.919694843
8.25,1.920798832
8.26,1.921901478
8.27,1.923002802
8.28,1.924102782
8.29,1.925201441
8.30,1.926298778
8.31,1.927394788
8.32,1.928489495
8.33,1.929582869
8.34,1.930674939
8.35,1.931765697
8.36,1.932855160
8.37,1.933943308
8.38,1.935030164
8.39,1.936115716
8.40,1.937199983
8.41,1.938282953
8.42,1.939364638
8.43,1.940445043
8.44,1.941524162
8.45,1.942602007
8.46,1.943678580
8.47,1.944753878
8.48,1.945827903
8.49,1.946900667
8.50,1.947972166
8.51,1.949042407
8.52,1.950111390
8.53,1.951179117
8.54,1.952245602
8.55,1.953310830
8.56,1.954374816
8.57,1.955437560
8.58,1.956499058
8.59,1.957559324
8.60,1.958618368
8.61,1.959676166
8.62,1.960732739
8.63,1.961788090
8.64,1.962842223
8.65,1.963895130
8.66,1.964946815
8.67,1.965997295
8.68,1.967046564
8.69,1.968094628
8.70,1.969141481
8.71,1.970187128
8.72,1.971231578
8.73,1.972274832
8.74,1.973316891
8.75,1.974357756
8.76,1.975397435
8.77,1.976435931
8.78,1.977473238
8.79,1.978509370
8.80,1.979544318
8.81,1.980578098
8.82,1.981610703
8.83,1.982642131
8.84,1.983672405
8.85,1.984701496
8.86,1.985729437
8.87,1.986756214
8.88,1.987781842
8.89,1.988806308
8.90,1.989829628
8.91,1.990851794
8.92,1.991872813
8.93,1.992892686
8.94,1.993911415
8.95,1.994929012
8.96,1.995945478
8.97,1.996960799
8.98,1.997974991
8.99,1.998988060
9.00,1.999999998
9.01,2.001010813
9.02,2.002020505
9.03,2.003029080
9.04,2.004036540
9.05,2.005042884
9.06,2.006048121
9.07,2.007052244
9.08,2.008055266
9.09,2.009057184
9.10,2.010057985
9.11,2.011057706
9.12,2.012056324
9.13,2.013053841
9.14,2.014050276
9.15,2.015045621
9.16,2.016039875
9.17,2.017033044
9.18,2.018025122
9.19,2.019016134
9.20,2.020006055
9.21,2.020994919
9.22,2.021982692
9.23,2.022969403
9.24,2.023955046
9.25,2.024939610
9.26,2.025923131
9.27,2.026905583
9.28,2.027886970
9.29,2.028867301
9.30,2.029846579
9.31,2.030824809
9.32,2.031801987
9.33,2.032778113
9.34,2.033753192
9.35,2.034727230
9.36,2.035700234
9.37,2.036672189
9.38,2.037643107
9.39,2.038612994
9.40,2.039581858
9.41,2.040549679
9.42,2.041516475
9.43,2.042482245
9.44,2.043446991
9.45,2.044410719
9.46,2.045373428
9.47,2.046335118
9.48,2.047295790
9.49,2.048255453
9.50,2.049214103
9.51,2.050171740
9.52,2.051128378
9.53,2.052084012
9.54,2.053038646
9.55,2.053992271
9.56,2.054944911
9.57,2.055896542
9.58,2.056847185
9.59,2.057796832
9.60,2.058745487
9.61,2.059693166
9.62,2.060639851
9.63,2.061585548
9.64,2.062530273
9.65,2.063474016
9.66,2.064416782
9.67,2.065358573
9.68,2.066299388
9.69,2.067239233
9.70,2.068178107
9.71,2.069116012
9.72,2.070052958
9.73,2.070988935
9.74,2.071923956
9.75,2.072858013
9.76,2.073791112
9.77,2.074723255
9.78,2.075654448
9.79,2.076584689
9.80,2.077513972
9.81,2.078442323
9.82,2.079369713
9.83,2.080296164
9.84,2.081221680
9.85,2.082146247
9.86,2.083069875
9.87,2.083992574
9.88,2.084914333
9.89,2.085835169
9.90,2.086755059
9.91,2.087674035
9.92,2.088592075
9.93,2.089509194
9.94,2.090425386
9.95,2.091340657
9.96,2.092255019
9.97,2.093168446
9.98,2.094080968
9.99,2.094992577
10.00,2.095903267
